
Data Report
2019-07-24 09:19:22
Station, 1, Y16697

Time,ConcRT(ug/m3),ConcHR(ug/m3),Flow(lpm),WS(m/s),WD(Deg),AT(C),RH(%),BP(mmHg),FT(C),FRH(%),Status
2019-07-16 16:45:00,+00018.4,+00020.6,+16.65,00.0,000,+029.8,051,680.3,+038.3,023,00000
2019-07-16 17:00:00,+00019.1,+00019.0,+16.66,00.0,000,+029.5,052,680.3,+038.2,023,00000
2019-07-16 17:15:00,+00009.7,+00019.0,+16.40,00.0,000,+029.6,051,680.4,+038.1,023,00000
2019-07-16 17:30:00,+00028.7,+00019.0,+16.65,00.0,000,+029.1,053,680.4,+037.9,023,00000
2019-07-16 17:45:00,+00030.2,+00019.0,+16.66,00.0,000,+028.9,053,680.5,+037.6,024,00000
2019-07-16 18:00:00,+00017.4,+00025.3,+16.68,00.0,000,+028.8,054,680.6,+037.3,024,00000
2019-07-16 18:15:00,+00020.9,+00025.3,+16.41,00.0,000,+028.4,055,680.6,+037.0,025,00000
2019-07-16 18:30:00,+00028.9,+00025.3,+16.65,00.0,000,+027.0,061,680.8,+036.4,027,00000
2019-07-16 18:45:00,+00028.8,+00025.3,+16.67,00.0,000,+025.7,066,681.0,+035.4,029,00000
2019-07-16 19:00:00,+00019.0,+00024.3,+16.69,00.0,000,+025.3,068,681.1,+034.5,030,00000
2019-07-16 19:15:00,+00004.2,+00024.3,+16.44,00.0,000,+025.0,068,681.2,+033.8,031,00000
2019-07-16 19:30:00,+00018.8,+00024.3,+16.69,00.0,000,+024.8,069,681.3,+033.3,032,00000
2019-07-16 19:45:00,+00017.3,+00024.3,+16.68,00.0,000,+024.8,070,681.5,+033.0,033,00000
2019-07-16 20:00:00,+00017.1,+00016.9,+16.68,00.0,000,+025.2,069,681.7,+033.0,033,00000
2019-07-16 20:15:00,+00019.0,+00016.9,+16.40,00.0,000,+025.3,069,681.9,+033.0,033,00000
2019-07-16 20:30:00,+00033.8,+00016.9,+16.64,00.0,000,+025.0,072,682.1,+033.0,034,00000
2019-07-16 20:45:00,+00030.3,+00016.9,+16.65,00.0,000,+024.2,079,682.2,+032.7,036,00000
2019-07-16 21:00:00,+00033.7,+00031.8,+16.65,00.0,000,+023.7,081,682.3,+032.1,038,00000
2019-07-16 21:15:00,+00022.1,+00031.8,+16.44,00.0,000,+023.4,082,682.5,+031.4,039,00000
2019-07-16 21:30:00,+00025.2,+00031.8,+16.65,00.0,000,+023.3,082,682.7,+031.0,039,00000
2019-07-16 21:45:00,+00023.8,+00031.8,+16.64,00.0,000,+023.1,084,682.9,+030.7,040,00000
2019-07-16 22:00:00,+00037.2,+00029.1,+16.65,00.0,000,+022.8,086,682.9,+030.4,041,00000
2019-07-16 22:15:00,+00028.3,+00029.1,+16.40,00.0,000,+023.0,086,682.8,+030.3,042,00000
2019-07-16 22:30:00,+00026.3,+00029.1,+16.64,00.0,000,+023.1,085,682.8,+030.4,042,00000
2019-07-16 22:45:00,+00023.4,+00029.1,+16.65,00.0,000,+023.2,084,682.9,+030.5,041,00000
2019-07-16 23:00:00,+00025.8,+00025.5,+16.65,00.0,000,+023.3,083,682.8,+030.6,040,00000
2019-07-16 23:15:00,+00019.2,+00025.5,+16.41,00.0,000,+023.3,082,682.8,+030.6,040,00000
2019-07-16 23:30:00,+00010.1,+00025.5,+16.65,00.0,000,+023.3,082,682.8,+030.6,040,00000
2019-07-16 23:45:00,+00017.4,+00025.5,+16.65,00.0,000,+023.4,082,682.7,+030.8,040,00000
2019-07-17 00:00:00,+00053.9,+00026.8,+16.65,00.0,000,+023.3,083,682.5,+030.8,039,00000
2019-07-17 00:15:00,+00002.7,+00026.8,+16.40,00.0,000,+023.2,083,682.4,+030.8,040,00000
2019-07-17 00:30:00,+00019.4,+00026.8,+16.65,00.0,000,+023.1,083,682.3,+030.8,040,00000
2019-07-17 00:45:00,+00032.3,+00026.8,+16.65,00.0,000,+022.9,083,682.2,+030.7,039,00000
2019-07-17 01:00:00,+00023.9,+00025.1,+16.64,00.0,000,+022.9,083,682.1,+030.6,039,00000
2019-07-17 01:15:00,+00000.7,+00025.1,+16.40,00.0,000,+022.8,083,682.1,+030.5,040,00000
2019-07-17 01:30:00,+00027.5,+00025.1,+16.65,00.0,000,+022.7,083,682.0,+030.5,039,00000
2019-07-17 01:45:00,+00013.9,+00025.1,+16.65,00.0,000,+022.7,083,681.9,+030.4,039,00000
2019-07-17 02:00:00,+00016.9,+00018.7,+16.65,00.0,000,+022.7,082,681.8,+030.5,039,00000
2019-07-17 02:15:00,+00016.8,+00018.7,+16.42,00.0,000,+022.7,082,681.7,+030.4,039,00000
2019-07-17 02:30:00,+00006.0,+00018.7,+16.64,00.0,000,+022.7,082,681.5,+030.5,039,00000
2019-07-17 02:45:00,+00009.3,+00018.7,+16.65,00.0,000,+022.8,081,681.5,+030.5,038,00000
2019-07-17 03:00:00,+00020.1,+00013.4,+16.65,00.0,000,+022.8,080,681.5,+030.6,037,00000
2019-07-17 03:15:00,+00023.0,+00013.4,+16.41,00.0,000,+022.8,080,681.5,+030.5,038,00000
2019-07-17 03:30:00,+00011.8,+00013.4,+16.65,00.0,000,+022.7,081,681.4,+030.6,038,00000
2019-07-17 03:45:00,+00020.3,+00013.4,+16.66,00.0,000,+022.7,080,681.3,+030.6,037,00000
2019-07-17 04:00:00,+00003.8,+00012.5,+16.64,00.0,000,+022.6,081,681.3,+030.6,038,00000
2019-07-17 04:15:00,-00009.1,+00012.5,+16.43,00.0,000,+022.6,081,681.3,+030.6,038,00000
2019-07-17 04:30:00,+00003.3,+00012.5,+16.66,00.0,000,+022.5,080,681.4,+030.6,038,00000
2019-07-17 04:45:00,+00020.8,+00012.5,+16.66,00.0,000,+022.5,081,681.5,+030.5,038,00000
2019-07-17 05:00:00,+00011.1,+00012.5,+16.66,00.0,000,+022.4,081,681.5,+030.4,038,00000
2019-07-17 05:15:00,+00001.6,+00012.5,+16.42,00.0,000,+022.4,081,681.5,+030.3,039,00000
2019-07-17 05:30:00,+00008.8,+00012.5,+16.66,00.0,000,+022.3,081,681.5,+030.2,038,00000
2019-07-17 05:45:00,+00020.7,+00012.5,+16.65,00.0,000,+022.3,081,681.4,+030.2,038,00000
2019-07-17 06:00:00,+00006.7,+00013.4,+16.64,00.0,000,+022.2,081,681.5,+030.1,038,00000
2019-07-17 06:15:00,+00025.1,+00013.4,+16.41,00.0,000,+022.2,081,681.5,+030.1,038,00000
2019-07-17 06:30:00,+00012.7,+00013.4,+16.65,00.0,000,+022.3,081,681.6,+030.1,038,00000
2019-07-17 06:45:00,+00027.0,+00013.4,+16.65,00.0,000,+022.2,081,681.6,+030.2,038,00000
2019-07-17 07:00:00,+00027.7,+00021.6,+16.65,00.0,000,+022.2,081,681.7,+030.2,038,00000
2019-07-17 07:15:00,+00002.8,+00021.6,+16.41,00.0,000,+022.3,081,681.8,+030.2,038,00000
2019-07-17 07:30:00,+00026.4,+00021.6,+16.65,00.0,000,+022.6,080,681.8,+030.4,038,00000
2019-07-17 07:45:00,+00023.9,+00021.6,+16.65,00.0,000,+022.7,079,681.9,+030.7,037,00000
2019-07-17 08:00:00,+00017.1,+00022.1,+16.65,00.0,000,+022.9,079,681.9,+030.9,037,00000
2019-07-17 08:15:00,+00018.2,+00022.1,+16.40,00.0,000,+023.0,078,682.1,+031.1,036,00000
2019-07-17 08:30:00,+00020.2,+00022.1,+16.65,00.0,000,+023.4,077,682.1,+031.4,036,00000
2019-07-17 08:45:00,+00015.5,+00022.1,+16.66,00.0,000,+023.8,075,682.2,+031.8,034,00000
2019-07-17 09:00:00,+00017.5,+00017.9,+16.66,00.0,000,+024.1,074,682.3,+032.3,034,00000
2019-07-17 09:15:00,+00019.3,+00017.9,+16.41,00.0,000,+024.4,073,682.3,+032.7,033,00000
2019-07-17 09:30:00,+00018.2,+00017.9,+16.65,00.0,000,+024.8,070,682.4,+033.1,032,00000
2019-07-17 09:45:00,+00016.4,+00017.9,+16.65,00.0,000,+025.3,069,682.3,+033.6,031,00000
2019-07-17 10:00:00,+00013.8,+00016.8,+16.65,00.0,000,+025.5,067,682.4,+034.1,030,00000
2019-07-17 10:15:00,+00017.9,+00016.8,+16.42,00.0,000,+025.2,068,682.4,+034.3,030,00000
2019-07-17 10:30:00,+00031.0,+00016.8,+16.66,00.0,000,+025.3,068,682.4,+034.3,030,00000
2019-07-17 10:45:00,+00009.1,+00016.8,+16.65,00.0,000,+025.5,067,682.3,+034.4,030,00000
2019-07-17 11:00:00,+00016.4,+00018.6,+16.66,00.0,000,+026.3,065,682.2,+034.7,029,00000
2019-07-17 11:15:00,+00025.3,+00018.6,+16.41,00.0,000,+026.8,063,682.1,+034.9,028,00000
2019-07-17 11:30:00,+00012.2,+00018.6,+16.65,00.0,000,+027.6,060,682.0,+035.5,027,00000
2019-07-17 11:45:00,+00025.1,+00018.6,+16.65,00.0,000,+027.3,061,682.0,+035.7,027,00000
2019-07-17 12:00:00,+00018.9,+00019.8,+16.64,00.0,000,+027.0,061,682.0,+035.7,027,00000
2019-07-17 12:15:00,+00021.3,+00019.8,+16.42,00.0,000,+027.4,060,681.9,+035.8,027,00000
2019-07-17 12:30:00,+00010.0,+00019.8,+16.65,00.0,000,+027.8,059,681.7,+036.1,026,00000
2019-07-17 12:45:00,+00013.3,+00019.8,+16.65,00.0,000,+028.3,058,681.5,+036.5,026,00000
2019-07-17 13:00:00,+00022.7,+00015.8,+16.66,00.0,000,+028.1,058,681.4,+036.8,026,00000
2019-07-17 13:15:00,+00007.0,+00015.8,+16.43,00.0,000,+028.5,057,681.2,+036.9,026,00000
2019-07-17 13:30:00,+00007.9,+00015.8,+16.65,00.0,000,+028.9,056,681.0,+037.2,025,00000
2019-07-17 13:45:00,+00018.7,+00015.8,+16.65,00.0,000,+029.0,055,680.9,+037.5,025,00000
2019-07-17 14:00:00,+00014.4,+00014.8,+16.66,00.0,000,+029.6,054,680.8,+037.8,024,00000
2019-07-17 14:15:00,+00005.7,+00014.8,+16.41,00.0,000,+029.9,052,680.6,+038.2,024,00000
2019-07-17 14:30:00,+00012.7,+00014.8,+16.65,00.0,000,+030.2,051,680.4,+038.5,023,00000
2019-07-17 14:45:00,+00019.7,+00014.8,+16.65,00.0,000,+030.6,049,680.2,+039.0,022,00000
2019-07-17 15:00:00,+00026.4,+00020.1,+16.66,00.0,000,+030.5,049,680.0,+039.3,022,00000
2019-07-17 15:15:00,+00007.9,+00020.1,+16.42,00.0,000,+030.5,049,679.9,+039.4,022,00000
2019-07-17 15:30:00,+00005.9,+00020.1,+16.65,00.0,000,+030.8,048,679.7,+039.5,021,00000
2019-07-17 15:45:00,+00020.7,+00020.1,+16.65,00.0,000,+030.3,049,679.6,+039.6,021,00000
2019-07-17 16:00:00,+00017.0,+00017.4,+16.66,00.0,000,+029.8,051,679.4,+039.2,022,00000
2019-07-17 16:15:00,+00024.6,+00017.4,+16.43,00.0,000,+029.6,052,679.3,+038.7,023,00000
2019-07-17 16:30:00,+00005.6,+00017.4,+16.69,00.0,000,+029.4,053,679.3,+038.3,024,00000
2019-07-17 16:45:00,+00017.7,+00017.4,+16.69,00.0,000,+029.4,053,679.4,+038.1,024,00000
2019-07-17 17:00:00,+00016.7,+00013.8,+16.69,00.0,000,+029.8,052,679.4,+038.1,024,00000
2019-07-17 17:15:00,+00015.0,+00013.8,+16.41,00.0,000,+029.5,052,679.3,+038.1,024,00000
2019-07-17 17:30:00,+00023.4,+00013.8,+16.65,00.0,000,+029.2,053,679.4,+037.8,024,00000
2019-07-17 17:45:00,+00024.8,+00013.8,+16.65,00.0,000,+029.0,054,679.5,+037.6,024,00000
2019-07-17 18:00:00,+00015.0,+00020.9,+16.64,00.0,000,+028.8,054,679.6,+037.3,025,00000
2019-07-17 18:15:00,+00025.7,+00020.9,+16.43,00.0,000,+028.5,055,679.6,+037.0,025,00000
2019-07-17 18:30:00,+00020.7,+00020.9,+16.68,00.0,000,+028.2,056,679.8,+036.7,026,00000
2019-07-17 18:45:00,+00028.1,+00020.9,+16.69,00.0,000,+028.0,057,679.9,+036.4,026,00000
2019-07-17 19:00:00,+00026.3,+00025.0,+16.68,00.0,000,+027.7,058,680.1,+036.1,027,00000
2019-07-17 19:15:00,+00006.7,+00025.0,+16.43,00.0,000,+026.8,065,680.3,+035.5,030,00000
2019-07-17 19:30:00,+00029.8,+00025.0,+16.68,00.0,000,+024.5,079,680.4,+034.1,035,00000
2019-07-17 19:45:00,+00021.1,+00025.0,+16.69,00.0,000,+024.1,084,680.5,+033.0,038,00000
2019-07-17 20:00:00,+00001.9,+00017.8,+16.69,00.0,000,+024.5,082,680.6,+032.6,039,00000
2019-07-17 20:15:00,+00020.3,+00017.8,+16.42,00.0,000,+024.5,081,680.7,+032.5,039,00000
2019-07-17 20:30:00,+00022.1,+00017.8,+16.64,00.0,000,+024.6,082,680.9,+032.5,039,00000
2019-07-17 20:45:00,+00033.7,+00017.8,+16.64,00.0,000,+024.6,083,681.0,+032.7,039,00000
2019-07-17 21:00:00,+00051.2,+00038.4,+16.64,00.0,000,+024.5,086,681.1,+032.7,040,00000
2019-07-17 21:15:00,+00055.7,+00038.4,+16.40,00.0,000,+024.6,086,681.1,+032.9,041,00000
2019-07-17 21:30:00,+00105.0,+00038.4,+16.65,00.0,000,+024.5,087,681.2,+032.9,041,00000
2019-07-17 21:45:00,+00026.5,+00038.4,+16.65,00.0,000,+023.9,083,681.6,+032.6,038,00000
2019-07-17 22:00:00,+00029.3,+00046.2,+16.68,00.0,000,+022.4,089,681.7,+031.4,040,00000
2019-07-17 22:15:00,+00008.1,+00046.2,+16.44,00.0,000,+022.2,091,681.7,+030.6,043,00000
2019-07-17 22:30:00,+00009.8,+00046.2,+16.69,00.0,000,+022.5,090,682.0,+030.1,045,00000
2019-07-17 22:45:00,+00026.8,+00046.2,+16.67,00.0,000,+022.7,089,682.0,+029.9,045,00000
2019-07-17 23:00:00,+00023.4,+00020.6,+16.65,00.0,000,+022.8,087,682.0,+029.9,044,00000
2019-07-17 23:15:00,+00018.2,+00020.6,+16.43,00.0,000,+022.5,089,682.0,+029.8,045,00000
2019-07-17 23:30:00,+00029.2,+00020.6,+16.65,00.0,000,+022.2,092,681.8,+029.6,046,00000
2019-07-17 23:45:00,+00017.8,+00020.6,+16.65,00.0,000,+022.3,092,681.7,+029.6,046,00000
2019-07-18 00:00:00,+00026.1,+00022.9,+16.65,00.0,000,+022.5,093,681.6,+029.7,046,00000
2019-07-18 00:15:00,+00010.0,+00022.9,+16.41,00.0,000,+022.6,092,681.4,+029.8,046,00000
2019-07-18 00:30:00,+00023.3,+00022.9,+16.65,00.0,000,+022.6,091,681.3,+029.9,045,00000
2019-07-18 00:45:00,+00029.1,+00022.9,+16.66,00.0,000,+022.6,090,681.2,+029.9,044,00000
2019-07-18 01:00:00,+00013.6,+00023.8,+16.65,00.0,000,+022.5,091,681.1,+030.0,044,00000
2019-07-18 01:15:00,+00021.7,+00023.8,+16.41,00.0,000,+022.5,091,681.0,+029.9,045,00000
2019-07-18 01:30:00,+00009.7,+00023.8,+16.65,00.0,000,+022.5,091,680.9,+029.9,044,00000
2019-07-18 01:45:00,+00023.1,+00023.8,+16.65,00.0,000,+022.5,090,680.8,+030.0,044,00000
2019-07-18 02:00:00,+00023.4,+00020.5,+16.65,00.0,000,+022.6,090,680.6,+030.1,043,00000
2019-07-18 02:15:00,+00024.4,+00020.5,+16.41,00.0,000,+022.6,090,680.4,+030.2,043,00000
2019-07-18 02:30:00,+00025.5,+00020.5,+16.65,00.0,000,+022.6,090,680.3,+030.3,043,00000
2019-07-18 02:45:00,+00036.2,+00020.5,+16.65,00.0,000,+022.6,089,680.3,+030.3,042,00000
2019-07-18 03:00:00,+00003.4,+00023.0,+16.65,00.0,000,+022.6,089,680.3,+030.3,042,00000
2019-07-18 03:15:00,+00023.0,+00023.0,+16.42,00.0,000,+022.6,089,680.2,+030.2,042,00000
2019-07-18 03:30:00,+00013.5,+00023.0,+16.64,00.0,000,+022.5,089,680.2,+030.2,043,00000
2019-07-18 03:45:00,+00015.8,+00023.0,+16.66,00.0,000,+022.5,089,680.2,+030.2,042,00000
2019-07-18 04:00:00,+00011.5,+00014.6,+16.65,00.0,000,+022.5,088,680.3,+030.3,041,00000
2019-07-18 04:15:00,+00022.5,+00014.6,+16.42,00.0,000,+022.4,087,680.2,+030.3,041,00000
2019-07-18 04:30:00,+00019.0,+00014.6,+16.66,00.0,000,+022.3,088,680.2,+030.2,042,00000
2019-07-18 04:45:00,+00016.0,+00014.6,+16.65,00.0,000,+022.3,088,680.3,+030.2,041,00000
2019-07-18 05:00:00,+00006.0,+00014.1,+16.64,00.0,000,+022.3,087,680.4,+030.2,041,00000
2019-07-18 05:15:00,+00021.1,+00014.1,+16.42,00.0,000,+022.3,087,680.4,+030.2,041,00000
2019-07-18 05:30:00,+00022.8,+00014.1,+16.65,00.0,000,+022.3,087,680.4,+030.2,041,00000
2019-07-18 05:45:00,+00014.1,+00014.1,+16.67,00.0,000,+022.2,087,680.5,+030.2,041,00000
2019-07-18 06:00:00,+00016.0,+00016.3,+16.66,00.0,000,+022.2,088,680.5,+030.1,041,00000
2019-07-18 06:15:00,+00006.8,+00016.3,+16.42,00.0,000,+022.1,088,680.4,+030.0,041,00000
2019-07-18 06:30:00,+00014.4,+00016.3,+16.65,00.0,000,+022.1,088,680.4,+030.0,041,00000
2019-07-18 06:45:00,+00016.4,+00016.3,+16.66,00.0,000,+022.1,088,680.5,+030.0,041,00000
2019-07-18 07:00:00,+00024.0,+00019.5,+16.66,00.0,000,+022.2,088,680.5,+030.0,041,00000
2019-07-18 07:15:00,+00018.1,+00019.5,+16.42,00.0,000,+022.3,087,680.5,+030.1,042,00000
2019-07-18 07:30:00,+00001.4,+00019.5,+16.64,00.0,000,+022.6,086,680.6,+030.3,041,00000
2019-07-18 07:45:00,+00036.9,+00019.5,+16.65,00.0,000,+022.9,085,680.6,+030.6,040,00000
2019-07-18 08:00:00,+00015.8,+00020.6,+16.65,00.0,000,+023.1,084,680.6,+030.9,039,00000
2019-07-18 08:15:00,+00007.5,+00020.6,+16.43,00.0,000,+023.5,082,680.6,+031.3,038,00000
2019-07-18 08:30:00,+00004.3,+00020.6,+16.65,00.0,000,+023.9,080,680.6,+031.8,037,00000
2019-07-18 08:45:00,+00022.8,+00020.6,+16.65,00.0,000,+023.9,079,680.7,+032.1,036,00000
2019-07-18 09:00:00,+00019.6,+00016.6,+16.65,00.0,000,+024.0,078,680.9,+032.2,035,00000
2019-07-18 09:15:00,+00008.7,+00016.6,+16.40,00.0,000,+024.1,077,681.1,+032.4,035,00000
2019-07-18 09:30:00,+00014.8,+00016.6,+16.65,00.0,000,+024.4,076,681.2,+032.6,034,00000
2019-07-18 09:45:00,+00013.8,+00016.6,+16.66,00.0,000,+024.7,075,681.2,+032.8,034,00000
2019-07-18 10:00:00,+00010.4,+00013.3,+16.65,00.0,000,+025.2,073,681.2,+033.3,033,00000
2019-07-18 10:15:00,+00008.8,+00013.3,+16.42,00.0,000,+025.1,072,681.2,+033.7,032,00000
2019-07-18 10:30:00,+00010.6,+00013.3,+16.65,00.0,000,+025.5,071,681.2,+033.9,032,00000
2019-07-18 10:45:00,+00016.9,+00013.3,+16.65,00.0,000,+026.2,069,681.1,+034.4,031,00000
2019-07-18 11:00:00,+00013.6,+00014.8,+16.64,00.0,000,+027.0,066,681.2,+035.2,030,00000
2019-07-18 11:15:00,+00021.6,+00014.8,+16.41,00.0,000,+026.9,065,681.2,+035.7,029,00000
2019-07-18 11:30:00,+00024.3,+00014.8,+16.65,00.0,000,+026.9,065,681.1,+035.9,028,00000
2019-07-18 11:45:00,+00018.4,+00014.8,+16.65,00.0,000,+027.1,064,681.1,+036.1,028,00000
2019-07-18 12:00:00,+00017.8,+00019.9,+16.65,00.0,000,+027.2,063,681.0,+036.3,027,00000
2019-07-18 12:15:00,+00023.3,+00019.9,+16.42,00.0,000,+027.2,063,681.0,+036.4,027,00000
2019-07-18 12:30:00,+00014.5,+00019.9,+16.67,00.0,000,+027.7,062,680.8,+036.5,027,00000
2019-07-18 12:45:00,+00010.6,+00019.9,+16.65,00.0,000,+027.8,061,680.6,+036.7,027,00000
2019-07-18 13:00:00,+00022.8,+00015.7,+16.65,00.0,000,+027.8,061,680.5,+036.9,026,00000
2019-07-18 13:15:00,+00014.9,+00015.7,+16.42,00.0,000,+028.3,060,680.4,+037.1,026,00000
2019-07-18 13:30:00,+00001.8,+00015.7,+16.65,00.0,000,+027.9,061,680.3,+037.3,026,00000
2019-07-18 13:45:00,+00031.3,+00015.7,+16.65,00.0,000,+027.7,061,680.1,+037.2,026,00000
2019-07-18 14:00:00,+00009.5,+00016.6,+16.67,00.0,000,+028.1,060,679.9,+037.1,026,00000
2019-07-18 14:15:00,+00009.8,+00016.6,+16.43,00.0,000,+028.1,060,679.7,+037.1,026,00000
2019-07-18 14:30:00,+00011.4,+00016.6,+16.67,00.0,000,+028.5,059,679.6,+037.2,026,00000
2019-07-18 14:45:00,+00023.4,+00016.6,+16.65,00.0,000,+029.2,058,679.4,+037.6,026,00000
2019-07-18 15:00:00,+00003.0,+00013.9,+16.65,00.0,000,+030.0,055,679.2,+038.2,025,00000
2019-07-18 15:15:00,+00015.7,+00013.9,+16.41,00.0,000,+029.8,056,678.9,+038.7,025,00000
2019-07-18 15:30:00,+00030.4,+00013.9,+16.65,00.0,000,+029.7,055,678.7,+038.9,024,00000
2019-07-18 15:45:00,+00011.9,+00013.9,+16.65,00.0,000,+029.6,056,678.5,+038.9,024,00000
2019-07-18 16:00:00,+00021.2,+00020.0,+16.65,00.0,000,+029.3,056,678.4,+038.7,024,00000
2019-07-18 16:15:00,+00009.0,+00020.0,+16.44,00.0,000,+029.1,057,678.3,+038.3,025,00000
2019-07-18 16:30:00,+00004.5,+00020.0,+16.68,00.0,000,+029.2,057,678.2,+038.2,025,00000
2019-07-18 16:45:00,+00027.5,+00020.0,+16.66,00.0,000,+029.2,058,678.2,+038.1,025,00000
2019-07-18 17:00:00,+00021.8,+00020.4,+16.66,00.0,000,+029.2,058,678.3,+038.0,026,00000
2019-07-18 17:15:00,+00016.3,+00020.4,+16.39,00.0,000,+029.1,058,678.2,+037.9,026,00000
2019-07-18 17:30:00,+00011.3,+00020.4,+16.65,00.0,000,+028.9,058,678.3,+037.8,026,00000
2019-07-18 17:45:00,+00028.4,+00020.4,+16.66,00.0,000,+028.7,059,678.2,+037.6,026,00000
2019-07-18 18:00:00,+00015.2,+00020.0,+16.66,00.0,000,+028.4,061,678.2,+037.2,027,00000
2019-07-18 18:15:00,+00008.5,+00020.0,+16.44,00.0,000,+027.9,062,678.3,+036.7,027,00000
2019-07-18 18:30:00,+00004.7,+00020.0,+16.69,00.0,000,+027.7,062,678.3,+036.3,028,00000
2019-07-18 18:45:00,+00026.1,+00020.0,+16.68,00.0,000,+027.4,063,678.5,+036.0,028,00000
2019-07-18 19:00:00,+00023.1,+00020.8,+16.69,00.0,000,+027.2,063,678.8,+035.7,029,00000
2019-07-18 19:15:00,+00023.1,+00020.8,+16.44,00.0,000,+027.1,063,679.0,+035.4,029,00000
2019-07-18 19:30:00,+00019.2,+00020.8,+16.69,00.0,000,+027.0,063,679.2,+035.2,029,00000
2019-07-18 19:45:00,+00025.7,+00020.8,+16.67,00.0,000,+026.9,063,679.4,+035.1,029,00000
2019-07-18 20:00:00,+00026.6,+00025.4,+16.65,00.0,000,+026.8,065,679.4,+035.0,030,00000
2019-07-18 20:15:00,+00030.5,+00025.4,+16.41,00.0,000,+026.7,065,679.3,+035.0,030,00000
2019-07-18 20:30:00,+00025.3,+00025.4,+16.65,00.0,000,+026.6,065,679.4,+034.9,030,00000
2019-07-18 20:45:00,+00032.2,+00025.4,+16.65,00.0,000,+026.5,066,679.7,+034.8,030,00000
2019-07-18 21:00:00,+00022.7,+00027.0,+16.65,00.0,000,+026.5,067,679.8,+034.7,031,00000
2019-07-18 21:15:00,+00017.7,+00027.0,+16.41,00.0,000,+026.4,067,680.0,+034.6,031,00000
2019-07-18 21:30:00,+00032.2,+00027.0,+16.64,00.0,000,+026.4,067,680.1,+034.5,031,00000
