
Data Report
2019-07-10 17:00:46
Station, 1, Y16697

Time,ConcRT(ug/m3),ConcHR(ug/m3),Flow(lpm),WS(m/s),WD(Deg),AT(C),RH(%),BP(mmHg),FT(C),FRH(%),Status
2019-07-05 18:45:00,+00027.3,+00020.4,+16.67,00.0,000,+023.5,082,679.9,+031.3,039,00000
2019-07-05 19:00:00,+00003.2,+00017.4,+16.67,00.0,000,+023.3,082,680.1,+030.9,040,00000
2019-07-05 19:15:00,-00001.7,+00017.4,+16.42,00.0,000,+023.4,082,680.3,+030.6,041,00000
2019-07-05 19:30:00,+00016.6,+00017.4,+16.65,00.0,000,+023.4,082,680.3,+030.6,041,00000
2019-07-05 19:45:00,+00021.3,+00017.4,+16.65,00.0,000,+023.4,082,680.4,+030.6,041,00000
2019-07-05 20:00:00,+00022.7,+00019.7,+16.65,00.0,000,+023.4,082,680.6,+030.6,040,00000
2019-07-05 20:15:00,+00007.4,+00019.7,+16.41,00.0,000,+023.4,081,680.8,+030.6,041,00000
2019-07-05 20:30:00,+00014.9,+00019.7,+16.65,00.0,000,+023.3,082,680.9,+030.6,040,00000
2019-07-05 20:45:00,+00029.6,+00019.7,+16.65,00.0,000,+023.0,084,680.9,+030.5,041,00000
2019-07-05 21:00:00,+00015.3,+00021.2,+16.65,00.0,000,+022.8,085,680.9,+030.4,041,00000
2019-07-05 21:15:00,+00020.3,+00021.2,+16.41,00.0,000,+022.9,085,681.1,+030.3,042,00000
2019-07-05 21:30:00,+00014.1,+00021.2,+16.65,00.0,000,+023.0,084,681.1,+030.3,042,00000
2019-07-05 21:45:00,+00010.7,+00021.2,+16.65,00.0,000,+023.0,084,681.3,+030.3,041,00000
2019-07-05 22:00:00,+00024.0,+00015.0,+16.65,00.0,000,+022.9,084,681.5,+030.3,041,00000
2019-07-05 22:15:00,+00000.6,+00015.0,+16.42,00.0,000,+022.9,084,681.6,+030.3,042,00000
2019-07-05 22:30:00,+00014.6,+00015.0,+16.65,00.0,000,+022.9,084,681.7,+030.3,041,00000
2019-07-05 22:45:00,+00019.8,+00015.0,+16.65,00.0,000,+022.8,084,681.8,+030.2,041,00000
2019-07-05 23:00:00,+00016.9,+00016.2,+16.64,00.0,000,+022.8,083,681.8,+030.2,040,00000
2019-07-05 23:15:00,+00000.4,+00016.2,+16.40,00.0,000,+022.7,082,681.6,+030.0,040,00000
2019-07-05 23:30:00,+00015.3,+00016.2,+16.65,00.0,000,+022.6,082,681.5,+030.0,040,00000
2019-07-05 23:45:00,+00013.2,+00016.2,+16.65,00.0,000,+022.5,082,681.5,+029.9,040,00000
2019-07-06 00:00:00,+00017.3,+00015.4,+16.65,00.0,000,+022.4,082,681.5,+029.9,040,00000
2019-07-06 00:15:00,+00014.2,+00015.4,+16.41,00.0,000,+022.4,082,681.3,+029.8,040,00000
2019-07-06 00:30:00,+00009.4,+00015.4,+16.65,00.0,000,+022.3,083,681.2,+029.7,040,00000
2019-07-06 00:45:00,+00018.0,+00015.4,+16.65,00.0,000,+022.1,084,681.0,+029.7,041,00000
2019-07-06 01:00:00,+00013.3,+00014.6,+16.65,00.0,000,+022.1,085,681.0,+029.6,041,00000
2019-07-06 01:15:00,+00014.7,+00014.6,+16.43,00.0,000,+022.0,086,680.9,+029.6,042,00000
2019-07-06 01:30:00,+00025.1,+00014.6,+16.65,00.0,000,+021.9,085,681.0,+029.6,041,00000
2019-07-06 01:45:00,+00008.9,+00014.6,+16.65,00.0,000,+021.8,086,680.7,+029.5,041,00000
2019-07-06 02:00:00,+00008.2,+00011.9,+16.65,00.0,000,+021.6,086,680.7,+029.3,041,00000
2019-07-06 02:15:00,-00008.6,+00011.9,+16.43,00.0,000,+021.6,087,680.6,+029.2,042,00000
2019-07-06 02:30:00,+00012.0,+00011.9,+16.65,00.0,000,+021.7,086,680.7,+029.2,042,00000
2019-07-06 02:45:00,+00012.7,+00011.9,+16.65,00.0,000,+021.7,086,680.8,+029.2,042,00000
2019-07-06 03:00:00,+00001.3,+00010.4,+16.65,00.0,000,+021.6,087,680.8,+029.2,042,00000
2019-07-06 03:15:00,+00026.7,+00010.4,+16.42,00.0,000,+021.6,087,680.7,+029.1,043,00000
2019-07-06 03:30:00,+00008.4,+00010.4,+16.65,00.0,000,+021.5,088,680.6,+029.1,043,00000
2019-07-06 03:45:00,+00012.5,+00010.4,+16.65,00.0,000,+021.6,087,680.6,+029.2,042,00000
2019-07-06 04:00:00,+00006.9,+00010.6,+16.65,00.0,000,+021.5,088,680.5,+029.2,042,00000
2019-07-06 04:15:00,+00016.1,+00010.6,+16.42,00.0,000,+021.5,088,680.5,+029.3,042,00000
2019-07-06 04:30:00,+00007.7,+00010.6,+16.65,00.0,000,+021.6,088,680.4,+029.3,042,00000
2019-07-06 04:45:00,+00015.1,+00010.6,+16.65,00.0,000,+021.5,088,680.3,+029.4,042,00000
2019-07-06 05:00:00,+00007.0,+00011.0,+16.65,00.0,000,+021.5,088,680.2,+029.3,041,00000
2019-07-06 05:15:00,+00012.0,+00011.0,+16.40,00.0,000,+021.4,088,680.1,+029.2,042,00000
2019-07-06 05:30:00,+00008.3,+00011.0,+16.65,00.0,000,+021.4,088,680.1,+029.1,042,00000
2019-07-06 05:45:00,+00012.1,+00011.0,+16.65,00.0,000,+021.4,088,680.3,+029.1,042,00000
2019-07-06 06:00:00,+00015.4,+00011.9,+16.66,00.0,000,+021.3,088,680.4,+029.1,042,00000
2019-07-06 06:15:00,+00020.5,+00011.9,+16.42,00.0,000,+021.4,088,680.4,+028.9,043,00000
2019-07-06 06:30:00,+00018.1,+00011.9,+16.65,00.0,000,+021.5,088,680.4,+028.9,043,00000
2019-07-06 06:45:00,+00010.4,+00011.9,+16.65,00.0,000,+021.5,088,680.5,+028.9,043,00000
2019-07-06 07:00:00,+00017.7,+00014.8,+16.65,00.0,000,+021.5,088,680.6,+029.0,042,00000
2019-07-06 07:15:00,+00009.3,+00014.8,+16.42,00.0,000,+021.6,087,680.6,+029.1,042,00000
2019-07-06 07:30:00,+00010.9,+00014.8,+16.64,00.0,000,+021.7,087,680.6,+029.2,042,00000
2019-07-06 07:45:00,+00015.9,+00014.8,+16.65,00.0,000,+021.9,087,680.8,+029.3,042,00000
2019-07-06 08:00:00,+00015.6,+00015.7,+16.65,00.0,000,+022.1,085,680.9,+029.5,041,00000
2019-07-06 08:15:00,+00020.5,+00015.7,+16.41,00.0,000,+022.4,084,681.0,+029.8,041,00000
2019-07-06 08:30:00,+00017.8,+00015.7,+16.64,00.0,000,+022.7,083,681.1,+030.1,040,00000
2019-07-06 08:45:00,+00019.4,+00015.7,+16.64,00.0,000,+022.8,083,681.1,+030.4,039,00000
2019-07-06 09:00:00,+00016.1,+00017.7,+16.65,00.0,000,+023.2,082,681.2,+030.7,038,00000
2019-07-06 09:15:00,+00015.4,+00017.7,+16.41,00.0,000,+023.6,080,681.2,+031.0,038,00000
2019-07-06 09:30:00,+00016.5,+00017.7,+16.65,00.0,000,+023.7,079,681.4,+031.4,037,00000
2019-07-06 09:45:00,+00030.1,+00017.7,+16.65,00.0,000,+023.8,078,681.5,+031.5,036,00000
2019-07-06 10:00:00,+00021.5,+00023.6,+16.64,00.0,000,+024.3,076,681.6,+031.7,035,00000
2019-07-06 10:15:00,+00020.9,+00023.6,+16.41,00.0,000,+024.7,074,681.6,+032.2,035,00000
2019-07-06 10:30:00,+00013.6,+00023.6,+16.64,00.0,000,+025.3,073,681.6,+032.8,034,00000
2019-07-06 10:45:00,+00020.4,+00023.6,+16.65,00.0,000,+025.6,071,681.6,+033.4,033,00000
2019-07-06 11:00:00,+00019.1,+00018.7,+16.65,00.0,000,+025.8,069,681.6,+033.8,031,00000
2019-07-06 11:15:00,+00019.1,+00018.7,+16.41,00.0,000,+026.0,068,681.4,+033.9,031,00000
2019-07-06 11:30:00,+00020.2,+00018.7,+16.65,00.0,000,+026.4,067,681.3,+034.3,031,00000
2019-07-06 11:45:00,+00030.2,+00018.7,+16.64,00.0,000,+026.9,065,681.1,+034.7,030,00000
2019-07-06 12:00:00,+00022.3,+00024.2,+16.65,00.0,000,+026.9,064,681.0,+035.1,029,00000
2019-07-06 12:15:00,+00002.9,+00024.2,+16.41,00.0,000,+026.9,063,680.9,+035.1,029,00000
2019-07-06 12:30:00,+00016.7,+00024.2,+16.65,00.0,000,+027.1,062,680.8,+035.2,028,00000
2019-07-06 12:45:00,+00023.6,+00024.2,+16.65,00.0,000,+026.8,062,680.8,+035.1,028,00000
2019-07-06 13:00:00,+00030.0,+00025.0,+16.65,00.0,000,+027.0,062,680.7,+034.9,028,00000
2019-07-06 13:15:00,+00021.2,+00025.0,+16.42,00.0,000,+027.8,059,680.6,+035.1,028,00000
2019-07-06 13:30:00,+00009.5,+00025.0,+16.65,00.0,000,+028.3,057,680.4,+035.6,027,00000
2019-07-06 13:45:00,+00035.0,+00025.0,+16.65,00.0,000,+028.4,055,680.3,+036.0,026,00000
2019-07-06 14:00:00,+00024.7,+00023.9,+16.65,00.0,000,+028.8,053,680.2,+036.3,025,00000
2019-07-06 14:15:00,+00001.6,+00023.9,+16.41,00.0,000,+028.6,054,680.0,+036.5,025,00000
2019-07-06 14:30:00,+00017.0,+00023.9,+16.65,00.0,000,+028.3,054,680.0,+036.5,025,00000
2019-07-06 14:45:00,+00027.3,+00023.9,+16.67,00.0,000,+028.0,056,679.9,+036.1,026,00000
2019-07-06 15:00:00,+00018.3,+00022.9,+16.66,00.0,000,+028.4,054,679.7,+036.2,025,00000
2019-07-06 15:15:00,+00028.6,+00022.9,+16.40,00.0,000,+028.7,054,679.6,+036.3,026,00000
2019-07-06 15:30:00,+00032.7,+00022.9,+16.65,00.0,000,+028.5,054,679.5,+036.3,025,00000
2019-07-06 15:45:00,+00022.5,+00022.9,+16.65,00.0,000,+028.4,055,679.4,+036.2,026,00000
2019-07-06 16:00:00,+00020.6,+00025.0,+16.65,00.0,000,+028.2,055,679.2,+036.1,025,00000
2019-07-06 16:15:00,+00021.0,+00025.0,+16.42,00.0,000,+028.2,055,679.2,+036.1,026,00000
2019-07-06 16:30:00,+00026.2,+00025.0,+16.65,00.0,000,+026.6,065,679.5,+035.5,030,00000
2019-07-06 16:45:00,+00036.2,+00025.0,+16.68,00.0,000,+026.1,069,679.5,+034.5,032,00000
2019-07-06 17:00:00,+00014.2,+00026.6,+16.65,00.0,000,+026.7,066,679.5,+034.2,032,00000
2019-07-06 17:15:00,+00018.1,+00026.6,+16.43,00.0,000,+026.9,062,679.4,+034.1,030,00000
2019-07-06 17:30:00,+00019.7,+00026.6,+16.65,00.0,000,+026.9,061,679.5,+034.2,030,00000
2019-07-06 17:45:00,+00012.7,+00026.6,+16.65,00.0,000,+026.7,061,679.6,+034.2,030,00000
2019-07-06 18:00:00,+00015.6,+00016.5,+16.65,00.0,000,+026.5,062,679.7,+034.0,030,00000
2019-07-06 18:15:00,+00021.6,+00016.5,+16.43,00.0,000,+026.3,063,679.8,+033.8,030,00000
2019-07-06 18:30:00,+00013.5,+00016.5,+16.65,00.0,000,+026.2,064,679.9,+033.6,031,00000
2019-07-06 18:45:00,+00026.5,+00016.5,+16.65,00.0,000,+026.1,064,680.1,+033.5,031,00000
2019-07-06 19:00:00,+00019.6,+00021.4,+16.65,00.0,000,+025.4,070,680.2,+033.4,033,00000
2019-07-06 19:15:00,+00026.6,+00021.4,+16.42,00.0,000,+025.2,072,680.3,+033.1,035,00000
2019-07-06 19:30:00,+00019.5,+00021.4,+16.65,00.0,000,+025.0,072,680.5,+032.9,035,00000
2019-07-06 19:45:00,+00022.0,+00021.4,+16.65,00.0,000,+024.7,074,680.7,+032.6,035,00000
2019-07-06 20:00:00,+00019.6,+00020.7,+16.65,00.0,000,+024.5,075,680.9,+032.3,035,00000
2019-07-06 20:15:00,+00011.3,+00020.7,+16.43,00.0,000,+024.3,076,681.1,+032.1,036,00000
2019-07-06 20:30:00,+00011.6,+00020.7,+16.65,00.0,000,+024.0,077,681.1,+031.9,037,00000
2019-07-06 20:45:00,+00023.5,+00020.7,+16.64,00.0,000,+024.0,078,681.2,+031.7,037,00000
2019-07-06 21:00:00,+00019.7,+00018.0,+16.65,00.0,000,+023.9,078,681.3,+031.6,037,00000
2019-07-06 21:15:00,-00006.4,+00018.0,+16.41,00.0,000,+023.8,078,681.3,+031.4,038,00000
2019-07-06 21:30:00,+00011.1,+00018.0,+16.65,00.0,000,+023.8,078,681.4,+031.3,038,00000
2019-07-06 21:45:00,+00034.0,+00018.0,+16.65,00.0,000,+023.7,078,681.5,+031.3,038,00000
2019-07-06 22:00:00,+00024.8,+00023.6,+16.65,00.0,000,+023.6,079,681.5,+031.2,038,00000
2019-07-06 22:15:00,+00009.1,+00023.6,+16.42,00.0,000,+023.4,079,681.5,+031.2,038,00000
2019-07-06 22:30:00,+00012.5,+00023.6,+16.65,00.0,000,+023.3,080,681.6,+031.0,038,00000
2019-07-06 22:45:00,+00022.3,+00023.6,+16.64,00.0,000,+023.3,080,681.7,+030.9,039,00000
2019-07-06 23:00:00,+00011.5,+00015.7,+16.65,00.0,000,+023.2,080,681.8,+030.9,038,00000
2019-07-06 23:15:00,+00008.9,+00015.7,+16.42,00.0,000,+023.0,081,681.7,+030.8,039,00000
2019-07-06 23:30:00,+00021.0,+00015.7,+16.65,00.0,000,+023.0,081,681.7,+030.7,039,00000
2019-07-06 23:45:00,+00009.9,+00015.7,+16.65,00.0,000,+022.9,082,681.6,+030.7,039,00000
2019-07-07 00:00:00,+00020.0,+00017.1,+16.64,00.0,000,+022.8,082,681.4,+030.6,039,00000
2019-07-07 00:15:00,+00017.4,+00017.1,+16.42,00.0,000,+022.6,082,681.4,+030.5,039,00000
2019-07-07 00:30:00,+00016.3,+00017.1,+16.64,00.0,000,+022.5,083,681.2,+030.4,039,00000
2019-07-07 00:45:00,+00028.2,+00017.1,+16.65,00.0,000,+022.5,083,681.1,+030.3,039,00000
2019-07-07 01:00:00,+00011.4,+00019.3,+16.65,00.0,000,+022.4,083,681.0,+030.2,039,00000
2019-07-07 01:15:00,+00013.5,+00019.3,+16.41,00.0,000,+022.4,083,680.9,+030.2,040,00000
2019-07-07 01:30:00,+00025.2,+00019.3,+16.64,00.0,000,+022.4,083,680.8,+030.1,040,00000
2019-07-07 01:45:00,+00016.0,+00019.3,+16.65,00.0,000,+022.4,082,680.8,+030.1,039,00000
2019-07-07 02:00:00,+00010.7,+00016.6,+16.65,00.0,000,+022.4,082,680.7,+030.1,039,00000
2019-07-07 02:15:00,+00014.4,+00016.6,+16.42,00.0,000,+022.3,083,680.6,+030.0,040,00000
2019-07-07 02:30:00,+00009.6,+00016.6,+16.65,00.0,000,+022.2,083,680.6,+029.9,040,00000
2019-07-07 02:45:00,+00017.8,+00016.6,+16.65,00.0,000,+022.1,084,680.6,+029.8,040,00000
2019-07-07 03:00:00,+00011.9,+00014.2,+16.65,00.0,000,+022.0,084,680.5,+029.7,040,00000
2019-07-07 03:15:00,+00016.4,+00014.2,+16.43,00.0,000,+021.9,084,680.5,+029.7,040,00000
2019-07-07 03:30:00,+00018.5,+00014.2,+16.65,00.0,000,+021.8,084,680.6,+029.6,040,00000
2019-07-07 03:45:00,+00012.1,+00014.2,+16.65,00.0,000,+021.8,085,680.5,+029.5,040,00000
2019-07-07 04:00:00,+00015.6,+00014.8,+16.65,00.0,000,+021.6,085,680.5,+029.4,041,00000
2019-07-07 04:15:00,+00011.3,+00014.8,+16.43,00.0,000,+021.6,086,680.5,+029.2,041,00000
2019-07-07 04:30:00,+00019.5,+00014.8,+16.67,00.0,000,+021.5,086,680.6,+029.1,041,00000
2019-07-07 04:45:00,+00020.3,+00014.8,+16.65,00.0,000,+021.5,086,680.6,+029.1,041,00000
2019-07-07 05:00:00,+00006.5,+00016.3,+16.66,00.0,000,+021.4,086,680.6,+029.0,041,00000
2019-07-07 05:15:00,+00017.6,+00016.3,+16.41,00.0,000,+021.5,086,680.6,+029.0,042,00000
